user_id,recommended_pratilipis
5506791965784699,"[1377786215825302, 1377786217541698, 1377786215941727, 1377786216005047, 1377786216378587]"
5506791949769670,"[-253947406543160, 1377786215659344, 1377786226298656, 1377786222719969, 1377786226392303]"
5506791995028604,"[1377786225315143, 1377786225876547, 1377786225683100, 1377786227221196, 1377786224376809]"
5506791989523321,"[1377786226392303, 1377786215659344, 1377786228237216, 1377786228205426, 1377786228085111]"
5506791995980678,"[1377786228205426, 1377786228237216, 1377786228184482, 1377786228127102, 1377786226392303]"
5506791994297381,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786226392303]"
5506791954108229,"[1377786228205426, 1377786228127102, 1377786228204335, 1377786228184482, 1377786228170718]"
5506791977846231,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791974230529,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786226392303]"
5506791974063308,"[-253947406543160, 1377786226298656, 1377786217542469, 1377786226298655, 1377786217539749]"
5506791962458604,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791970133433,"[1377786228301511, 1377786228205426, 1377786228283865, 1377786228184482, 1377786228217915]"
5506791982843890,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791960456844,"[841810243655368, 1377786216879687, 1377786216272047, 1377786218254052, 1377786215983914]"
5506791955931569,"[1377786228243348, 1377786228226721, 1377786228239892, 1377786228217915, 1377786215998026]"
5506791981997693,"[1377786215504942, 1377786217540925, 1377786217828317, -253947406543160, 1377786216539300]"
5506791996266275,"[1377786217607119, 1377786215533559, 1377786217614511, 1377786217612130, 1377786220005538]"
5506791975772811,"[1377786228205426, 1377786228127102, 1377786228243348, 1377786228217915, 1377786228324662]"
5506791959286944,"[1377786228244009, 1377786228209398, 1377786228171200, 1377786228323906, 1377786222497402]"
5506791978700006,"[1377786215659344, -253947406543160, 1377786228138919, 1377786226392303, 1377786222661799]"
5506791994277512,"[1377786228127102, 1377786228202777, 1377786219230935, 1377786228276528, 1377786228336911]"
5506791990616185,"[1377786228244009, 1377786222941824, 1377786228209398, 1377786228278405, 1377786228127102]"
5506791961754839,"[1377786228243348, 1377786228127102, 1377786228184482, 1377786228226721, 1377786228204335]"
5506791953981792,"[1377786219736551, 1377786226392303, 1377786215659344, 1377786225103297, 1377786222588188]"
5506791974473148,"[-253947406543160, 1377786217541698, 1377786216539300, 1377786226298656, 1377786215529902]"
5506791964015195,"[1377786217541698, 1377786215983914, 1377786215587791, 1377786217541005, 1377786216646845]"
5506791991110765,"[1377786219736551, 1377786226392303, 1377786219904029, 1377786216969341, 1377786225568776]"
5506791996251811,"[1377786216539300, 1377786217542469, 1377786217539749, 1377786215659344, 1377786217538997]"
5506791978546981,"[1377786215504942, 1377786215533559, 1377786217828317, 1377786217054836, 1377786217078834]"
5506791966704078,"[1377786228127102, 1377786228205426, 1377786219230935, 1377786228271923, 1377786218165735]"
5506791949959371,"[1377786216539300, 1377786222061178, 1377786215659344, 1377786226393655, 83619287832264]"
5506791996662579,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791996349448,"[1377786215504942, -253947406543160, 1377786226298657, 1377786217802117, 1377786219481560]"
5506791961211101,"[1377786228237216, 1377786228184482, 1377786228266128, 1377786228205426, 1377786226392303]"
5506791996123274,"[1377786225315143, 1377786223948029, 1377786217453582, 1377786217445341, -487510917343544]"
5506791954005784,"[1377786215504942, 1377786217828317, 1377786217544226, 1377786217540925, 1377786219085730]"
5054299981128356,"[1377786217522769, 1377786218992829, 1377786228127102, 1377786217686992, 1377786218844391]"
5506791984933355,"[1377786228202777, 1377786227547783, 1377786228290620, 1377786228239892, 1377786228248912]"
5506791996681761,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786226392303]"
5506791950768218,"[1377786216879687, 1377786216908181, 1377786217843810, -487510917343544, 1377786216896088]"
5506791964685385,"[1377786219600159, 1377786216521960, 1377786216416658, 1377786217794635, 1377786218992829]"
5506791981796611,"[1377786218106538, 1377786216514818, 1377786219085730, 1377786218156834, 1377786222694203]"
5506791954509557,"[1377786228127102, 1377786228205426, 1377786228324662, 1377786228204335, 1377786228217915]"
5506791963267940,"[1377786228205426, 1377786228324662, 1377786228202777, 1377786227547783, 1377786228244009]"
5506791996026894,"[1377786226431320, 1377786223665711, 1377786223552025, 1377786223313150, 1377786223047093]"
5506791982532047,"[1377786228127102, 1377786228205426, 1377786228184482, 1377786228324662, 1377786227547783]"
5506791983931489,"[1377786218156834, 1377786218106538, 1377786215944737, 1377786220022866, 1377786218209719]"
5506791983279687,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791957189874,"[1377786220882687, 1377786222061178, 1377786228208545, 1377786228320146, 1377786221462219]"
5506791988763984,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791955045395,"[1377786226253410, 1377786226067780, 1377786228254554, 1377786227203081, 1377786226265141]"
5506791996431777,"[1377786223948029, 1377786222064670, 1377786226131247, 1377786227650380, 1377786227121657]"
5506791984831143,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228217147, 1377786228244009]"
5506791969932683,"[1377786215659344, 1377786225103297, 1377786222588188, 1377786216539300, 1377786219710341]"
5506791962227179,"[1377786215478808, 1377786216692750, 1377786216689875, 1377786215982409, 1377786224071531]"
5506791995570584,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786226392303]"
5506791952940244,"[1377786228127102, 1377786219230935, 1377786228204335, 1377786228217338, 1377786228217915]"
5506791982624768,"[1377786228202777, 1377786228205426, 1377786228238932, 1377786228239892, 1377786228324662]"
5506791978395090,"[1377786226392303, 1377786228237216, 1377786228085111, 1377786222661799, 1377786215659344]"
5506791977685113,"[1377786216879687, 1377786217544226, 1377786217541698, 841810243655368, 1377786216908181]"
5506791962848407,"[1377786228244009, 1377786228209398, 1377786228229958, 1377786228237772, 1377786228232673]"
5506791990569040,"[1377786219904029, 1377786219923553, 1377786225103297, 1377786226392303, 1377786215659344]"
5506791954854166,"[1377786221523071, 1377786222377786, 1377786220209468, 1377786224439283, 1377786228250094]"
5506791992017617,"[1377786216539300, -253947406543160, 1377786219736551, 1377786228066378, 1377786226298655]"
5506791969510259,"[1377786228226721, 1377786228217915, 1377786228085111, 1377786228208432, 1377786228184482]"
5506791982404372,"[1377786228202777, 1377786227992897, 1377786223658622, 1377786228261413, 1377786225315990]"
5506791962530905,"[1377786226298655, 1377786226298656, 1377786226392895, -253947406543160, 1377786223398312]"
5506791963079135,"[1377786225771681, 1377786224547949, 1377786224267180, 1377786225919130, 1377786225900435]"
5506791946920777,"[1377786228205426, 1377786228127102, 1377786228202777, 1377786228204335, 1377786228324662]"
5506791951863627,"[1377786215659344, 1377786226298656, 1377786216539300, 1377786226298655, -253947406543160]"
5506791973973884,"[1377786215659344, 1377786226392809, 1377786228254554, 1377786228132918, 1377786219736551]"
5506791957725799,"[1377786228205426, 1377786217116066, 1377786218080299, 1377786219235842, 1377786223037420]"
5506791955039784,"[1377786228205426, 1377786228127102, 1377786228244009, 1377786228200841, 1377786228217147]"
5506791967143148,"[1377786228243831, 1377786228205426, 1377786228184482, 1377786228290620, 1377786225077706]"
5506791971679196,"[1377786228244009, 1377786228237772, 1377786228266842, 1377786228342048, 1377786228127102]"
5506791957175895,"[1377786228202777, 1377786228324662, 1377786228261413, 1377786228244009, 1377786228343191]"
5506791956040642,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791956654583,"[1377786215659344, 1377786226392303, 1377786219904029, -253947406543160, 1377786226392824]"
5506791963567057,"[1377786216247776, 1377786218254052, 1377786215886482, 1377786216539300, 1377786226298657]"
5506791993894684,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228217147, 1377786228244009]"
5506791952605358,"[1377786223948029, 1377786222064670, 1377786223929363, 1377786217671546, 1377786218205013]"
5506791996411155,"[1377786216879687, 1377786216272047, 1377786217544226, 1377786217843810, 1377786216908181]"
5506791984283923,"[1377786222061178, 1377786226067780, 1377786227453140, 1377786226253410, 1377786217536828]"
5506791964403192,"[1377786224071531, 1377786224118934, 1377786224268312, 1377786224154964, 1377786224453591]"
5506791980446231,"[1377786225947153, 1251871762323144, 1377786220878786, 1377786220896749, 1377786220920595]"
5506791971326274,"[1377786228226721, 1377786228209398, 1377786228127102, 1377786228205426, 1377786228085111]"
5506791992238123,"[1377786217541698, 1377786215757461, 1377786215529902, 1377786216646845, 1377786217541005]"
5506791986163935,"[1377786215659344, 1377786228239051, 1377786226392809, 1377786226393655, 1377786228138919]"
5506791962503201,"[1377786227436470, 1377786228232517, 1377786226393655, 1377786226109868, 1377786216539300]"
5506791996641548,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786226392303]"
5506791990403577,"[1377786215659344, 1377786219923553, 1377786226392303, 1377786219904029, 1377786222719969]"
5506791972209910,"[1377786228127102, 1377786225299423, 1377786225372283, 1377786225121674, 1377786228251563]"
5506791964033715,"[1377786226109868, 1377786228215330, 1377786225787719, 1377786228033600, 1377786221348829]"
5506791994354090,"[1377786216378587, 1377786216005047, 1377786216868933, 1377786216785397, 1377786215825302]"
5506791964432880,"[1377786228205426, 1377786228202777, 1377786228204335, 1377786228324662, 1377786228127102]"
5506791966953612,"[1377786226392303, 1377786219904029, 1377786215659344, 1377786219978689, 1377786218199459]"
5506791959742457,"[1377786215659344, 1377786218199459, 1377786228019100, 1377786222588188, 1377786227998088]"
5506791959750981,"[1377786217541698, 1377786216689875, 1377786215504942, 1377786215982409, 1377786217544226]"
5506791966162904,"[1377786215504942, 1377786217536828, 1377786215676162, 1377786217552177, 1377786219481560]"
5506791996339530,"[1377786226583557, 1377786225357424, 1377786223948029, 1377786226594034, 1377786225267423]"
5506791949616875,"[1377786215676162, -487510917343544, 1377786217536828, -185042935834936, 1377786216539300]"
5506791989937599,"[1377786215659344, 1377786226392303, 1377786225103297, 1377786219736551, 1377786219904029]"
5506791979010662,"[1377786228205426, 1377786228324662, 1377786228127102, 1377786228184482, 1377786228204335]"
5506791952255274,"[1377786216692750, 1377786216045278, 1377786216539300, 1377786216041388, 1377786218110651]"
5506791992754200,"[1377786215659344, 1377786216539300, 1377786216023157, 1377786222061178, 1377786217170943]"
5506791967140912,"[1377786215982409, 1377786218254052, 1377786215757333, 1377786216689875, 1377786217544226]"
5506791953396888,"[1377786217541698, 1377786216539300, 1377786217541005, 1377786215983914, 1377786216239053]"
5506791990368575,"[1377786228235351, 1377786228209398, 1377786219504958, 1377786220109865, 1377786219976173]"
5506791976403298,"[1377786228085111, 1377786220240317, 1377786219600159, 1377786217645647, 1377786219978689]"
5506791976546723,"[1377786219638504, 1377786219673093, 1377786219995429, 1377786219723485, 1377786219847951]"
5506791995628478,"[1377786215659344, 1377786222061178, 1377786216539300, -253947406543160, 1377786228138919]"
5506791996503185,"[1377786215504942, 1377786217544226, 1377786215982409, 1377786217828317, 1377786224071531]"
5506791947028968,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791968059610,"[1377786222479953, 1377786225834088, 1377786223615808, 1377786223118241, 1377786225874591]"
5506791954590082,"[1377786217804474, 1377786217963012, 1377786217838924, 1377786217887531, 1377786217925308]"
5506791968131825,"[1377786228205426, 1377786228085111, 1377786228184482, 1377786228127102, 1377786228226721]"
5506791948719460,"[1377786228179665, 1377786228244009, 1377786228202777, 1377786228343191, 1377786228261413]"
5506791952846780,"[1377786215504942, 1377786217070182, 1377786217078834, 1377786219834334, 1377786217107018]"
5506791949778060,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791962773160,"[1377786228127102, 1377786228205426, 1377786228204335, 1377786228202777, 1377786228324662]"
5506791986222431,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786226392303]"
5506791951363937,"[1377786224012764, 1377786226895379, 1377786225843596, 1377786226732728, 1377786221497315]"
5506791969846961,"[1377786215659344, -253947406543160, 1377786222719969, 1377786226392303, 1377786226392895]"
5506791992290940,"[1377786217541698, 87762412934856, 1377786217644504, 1377786215939414, 1377786218106538]"
5506791995466549,"[1377786217838924, 1377786217963012, 1377786217887531, 1377786217945319, 1377786217925308]"
5506791995358871,"[1377786215504942, 1377786217540925, 1377786217828317, 1377786217544226, 1377786215533559]"
5506791962039690,"[1377786226636022, 1377786220627290, 1377786227140652, 1377786220882687, 1377786225642971]"
5506791982360468,"[1377786228237772, 1377786228266842, 1377786228209398, 1377786228258844, 1377786228342048]"
5506791964363758,"[1377786228127102, 1377786228184482, 1377786228237216, 1377786228251563, 1377786228205426]"
5506791961115809,"[1377786228205426, 1377786228329568, 1377786228243348, 1377786228184482, 1377786228204335]"
5506791996263921,"[-253947406543160, 1377786226298657, 1377786226298656, 1377786226298658, 1377786219796233]"
5506791996501486,"[1377786215676162, 1377786217542469, 1377786216539300, 1377786217539749, 1377786217536828]"
5506791996381078,"[1377786226392303, 1377786216539300, 1377786226298656, 1377786226298655, 1377786219736551]"
5506791952703940,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786226392303]"
5506791968374071,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791994898508,"[1377786217187323, 1377786217715271, 1377786220513359, 1377786217753485, 1377786220560923]"
5506791996368123,"[1377786216539300, -253947406543160, 1377786226298656, 1377786226109868, 1377786215659344]"
5506791966601624,"[1377786226298655, 1377786226298656, 1377786216539300, 1377786225323010, 1377786226393061]"
5506791974690114,"[1377786228202777, 1377786228261413, 1377786228205426, 1377786225315990, 1377786228239892]"
5506791972157490,"[1377786225944563, 1377786228202777, 1377786227626390, 1377786228214745, 1377786227012347]"
5506791953570076,"[1377786217862730, 1377786217810862, 1377786217641054, 1377786217645647, 1377786217658239]"
5506791974138289,"[1377786217838924, 1377786217887531, 1377786217963012, 1377786217925308, 1377786217945319]"
5506791971094681,"[1377786217539749, 1377786217542469, 1377786220135852, 1377786217444283, 1377786217394944]"
5506791960382166,"[-253947406543160, 1377786228127102, 1377786226392303, 1377786228205426, 1377786228266128]"
5506791957440690,"[1377786226392809, 1377786221653684, 1377786226392303, 1377786228254554, 1377786228232517]"
5506791996420000,"[1377786217542469, 1377786222061178, 1377786217539749, 1377786217292718, 1377786220882687]"
5506791962969628,"[-253947406543160, 1377786215659344, 1377786226392303, 1377786226298656, 1377786225103297]"
5506791954394152,"[1377786215504942, 1377786217078834, 1377786217070182, 1377786220371031, 1377786217374971]"
5506791970980901,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786226392303]"
5506791996514887,"[1377786228209398, 1377786216467502, 1377786217810862, 1377786216543303, 1377786219235767]"
5506791982348678,"[-253947406543160, 1377786215659344, 1377786222719969, 1377786228019100, 1377786227998088]"
5506791957392873,"[1377786219600159, 1377786225162604, 1377786228279469, 1377786218199459, 1377786226060100]"
5506791996562827,"[1377786219230935, 1377786228127102, 1377786228240538, 1377786228237359, 1377786219180798]"
5506791972789851,"[1377786215504942, 1377786217544226, 1377786217540925, 1377786216079658, 1377786217828317]"
5506791966286567,"[1377786228202777, 1377786228324662, 1377786227547783, 1377786228205426, 1377786228179665]"
5506791954311747,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786226392303]"
5506791953825585,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791992766860,"[1377786228205426, 1377786220039010, 1377786220005538, 1377786220078049, 1377786228127102]"
5506791966735097,"[1377786225771681, 1377786215587791, 1377786224547949, 1377786224267180, 1377786223755142]"
5506791948720922,"[1377786226392303, 1377786215659344, 1377786219600159, 1377786218199459, 1377786228085111]"
5506791973963637,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791966457382,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791981742264,"[1377786228209398, 1377786228244009, 1377786228217915, 1377786228202777, 1377786228324662]"
5506791968349408,"[1377786218992829, 1377786217605311, 1377786217794635, -253947406543160, 1377786217838924]"
5506791996032033,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791965368373,"[1377786223750392, 1377786223773994, 1377786223781729, 1377786220882687, 1377786223810476]"
5506791968109744,"[1377786228239892, 1377786228204335, 1377786228205426, 1377786228202777, 1377786228127102]"
5506791996391226,"[1377786215504942, 1377786217544226, 1377786215982409, 1377786216879687, 1377786218254052]"
5506791983380493,"[1377786228205426, 1377786228324662, 1377786228127102, 1377786228202777, 1377786228274251]"
5506791977960770,"[1377786220882687, 1377786228215330, 1377786216257683, 1377786228244009, 1377786224187283]"
5506791949497570,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791990930608,"[1377786215659344, 1377786222588188, 1377786225103297, 1377786228239051, 1377786226393655]"
5506791949339379,"[1377786217539749, 1377786217542469, 1377786218131862, 1377786228138919, 1377786221783512]"
5506791981416120,"[1377786226253410, 1377786226067780, 1377786227436470, 1377786226265863, 1377786225575490]"
5506791954495755,"[1377786217825371, 1377786224071531, 1377786216908181, 1377786218165473, 1377786226071327]"
5506791965148413,"[1377786226392303, 1377786228085111, 1377786219736551, 1377786219904029, 1377786226392895]"
5506791964961062,"[1377786228085111, 1377786219600159, 1377786228170911, 1377786226392303, 1377786224029368]"
5506791952023458,"[-253947406543160, 1377786215659344, 1377786219736551, 1377786227998088, 1377786222719969]"
5506791979430149,"[1377786228244009, 1377786228179665, 1377786222545443, 1377786227030790, 1377786222578820]"
5506791990187916,"[1377786216005047, 1377786216868933, 1377786216378587, 1377786215825302, 1377786221620017]"
5506791994488800,"[1377786228227774, 1377786225077706, 1377786227423247, 1377786228189500, 1377786228254759]"
5506791978446617,"[1377786217541698, 1377786215529902, 1377786216539300, 1377786219923553, 1377786226298655]"
5506791954490736,"[1377786228202777, 1377786228324662, 1377786219230935, 1377786228127102, 1377786228286043]"
5506791993201039,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786226392303]"
5506791963388414,"[1377786228205426, 1377786228127102, 1377786228226721, 1377786228085111, 1377786228324662]"
5506791993500747,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791957664516,"[1377786217810862, 1377786217862730, 1377786216969124, 1377786217685808, 1377786217690991]"
5506791965959470,"[1377786216969124, 1377786217629532, 1377786217017391, 1377786217862730, 1377786217634486]"
5506791961077213,"[1377786228205426, 1377786228324662, 1377786228127102, 1377786228217915, 1377786228271923]"
5506791955426207,"[1377786215504942, 1377786217540925, 1377786215471495, 1377786220135852, 1377786217697400]"
5506791994871973,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786226392303]"
5506791995074869,"[1377786220113639, 1377786220467155, 1377786222340885, 1377786220351122, 1377786220925808]"
5506791973279278,"[1377786219834334, 1377786217811929, 1377786228205426, 1377786219368996, 1377786217830394]"
5506791952903497,"[-253947406543160, 1377786217541698, 1377786217804474, 1377786215529902, 1377786226298656]"
5506791966374848,"[1377786228205426, 1377786228237216, 1377786220240317, 1377786217747235, 1377786217705695]"
5506791953586904,"[1377786215659344, 1377786226392303, 1377786225103297, 1377786219736551, 1377786219904029]"
5506791951663016,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791991425926,"[1377786228205426, 1377786228324662, 1377786228271923, 1377786227547783, 1377786228202777]"
5506791961881676,"[1377786228202777, 1377786228205426, 1377786219230935, 1377786221246703, 1377786225315990]"
5506791978954380,"[1377786218131862, 1377786217538997, 1377786218539354, 1377786220400659, 1377786218260033]"
5506791954623619,"[1377786215659344, 1377786219904029, 1377786226392303, 1377786219923553, 1377786219736551]"
5506791983683406,"[1377786219834334, 1377786217156207, 1377786226298657, 1377786228200841, 1377786226109868]"
5506791974095640,"[1377786228266128, 1377786228205426, 1377786228184482, 1377786228237216, 1377786228127102]"
5506791965313195,"[1377786228127102, 1377786228205426, 1377786228085111, 1377786228226721, 1377786228237216]"
5506791965395019,"[1377786228205426, 1377786228127102, 1377786228184482, 1377786228209398, -253947406543160]"
5506791996571059,"[1377786219085730, 1377786218106538, 1377786218156834, 1377786218052117, 1377786218122867]"
5506791995549118,"[1377786217259508, 1377786217285113, 1377786217658239, 1377786217645647, 1377786217641054]"
5506791996210971,"[1377786217541698, 1377786215529902, 1377786216539300, 1377786217541005, 1377786217542469]"
5506791958098338,"[1377786228127102, 1377786228226721, 1377786217810862, 1377786217862730, 1377786228209398]"
5506791952684146,"[1377786228286043, 1377786228202777, 1377786227012347, 1377786228030490, 1377786225921642]"
5506791967658097,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791995368361,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791996354263,"[1377786217544226, 1377786216879687, 1377786217843810, 1377786216908181, 1377786216896088]"
5506791996606674,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791996096231,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791993411728,"[1377786219978689, 1377786220005538, 647428243625672, 1377786220039010, 1377786219897055]"
5506791996627832,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791990642834,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791947748290,"[-253947406543160, -492384704883000, 979877554722504, 1377786217541698, 1377786226298656]"
5506791959782419,"[1377786225109758, 1377786225197677, 1377786227191719, 1377786226020018, 1377786226273081]"
5506791996390951,"[1377786228209398, 1377786217538997, 1377786217542469, -253947406543160, 1377786215659344]"
5506791970611274,"[1377786228209398, 1377786228237772, 1377786228266842, 1377786228342048, 1377786228209525]"
5506791965385675,"[1377786228085111, 1377786226392303, 1377786228237216, 1377786219600159, 1377786226678672]"
5506791996378281,"[1377786215659344, 1377786216539300, 1377786226298656, 1377786217542469, 1377786217539749]"
5506791953902196,"[1377786217187323, 1377786220191305, 1377786220246073, 1377786220178334, 1377786220340638]"
5506791955196454,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786226392303, 1377786228244009]"
5506791978803498,"[-253947406543160, 1377786215659344, 1377786216539300, 1377786226298656, 1377786226298655]"
5506791985904947,"[1377786225268077, 1377786217820506, 1377786220980365, 841810243655368, 1377786228215160]"
5506791996540064,"[1377786223948029, 1377786225315143, 1377786224108269, 1377786225876547, 1377786226583557]"
5506791975264213,"[1377786228209398, 1377786228138919, 1377786218131862, 1377786218539354, 1377786217542469]"
5506791984156229,"[-253947406543160, 1377786216539300, 1377786217542469, 1377786226298656, 1377786217539749]"
5506791959842122,"[1377786225103297, 1377786215659344, 1377786226298656, 1377786226393061, 1377786216539300]"
5506791976750478,"[1377786228184482, 1377786228205426, 1377786226392303, 1377786228237216, 1377786228204335]"
5506791956382402,"[1377786222061178, 1377786220882687, -253947406543160, 1377786228208545, 1377786228104451]"
5506791980082551,"[1377786216692750, 1377786216041388, 1377786219834334, 1377786216045278, 1377786222719969]"
5506791971011368,"[1377786228127102, 1377786228204335, 1377786228251563, 1377786228205426, 1377786228217915]"
5506791995360375,"[1377786215659344, 1377786225103297, 1377786219923553, 1377786223398312, 1377786219904029]"
5506791969773150,"[1377786228184482, 1377786228205426, 1377786228290620, 1377786228204335, 1377786228127102]"
5506791990926286,"[1377786228244009, 1377786228205426, 1377786228217915, 1377786228127102, 1377786228184482]"
5506791964422924,"[-253947406543160, 1377786216539300, -185042935834936, 1377786226298656, 1377786215659344]"
5506791980678487,"[1377786228085111, 1377786219600159, 1377786217785194, 1377786228208432, 1377786228226721]"
5506791996082531,"[1377786226298655, 1377786226298656, 1377786216539300, 1377786228104451, 1377786226393655]"
5506791966096175,"[1377786215471495, 1377786220005538, 1377786220039010, 1377786219834334, 1377786220078049]"
5506791996506355,"[1377786217116066, 1377786216960610, -81668996950328, 1377786217005296, 1377786216977050]"
5506791972878137,"[1377786228202777, 1377786228204335, 1377786228205426, 1377786228214745, 1377786228239892]"
5506791996652647,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786226392303, 1377786228244009]"
5506791979791736,"[1377786226392303, 1377786228232517, 1377786228205426, 1377786228238942, 1377786228209398]"
5506791986230022,"[1377786226253410, 1377786226644974, 1377786226936860, 1377786226686815, 1377786226831875]"
5506791954907987,"[1377786224071531, 1377786224118934, 1377786224268312, 1377786224154964, 1377786224335835]"
5506791970824815,"[1377786217242796, 1377786217316236, 1377786217344945, 1377786217267833, 1377786220882687]"
5506791992347183,"[-253947406543160, -531346459289912, 636939674490568, 1377786217181233, 1377786228138919]"
5506791978327296,"[1377786217541698, 1377786216539300, 1377786217541005, 1377786215983914, 1377786216646845]"
5506791993406747,"[1377786217810862, 1377786217862730, 1377786217690991, 1377786217741033, 1377786217724985]"
5506791996361340,"[-253947406543160, 1377786217542469, 1377786217539749, 1377786223948029, 636939674490568]"
5506791963624274,"[-487510917343544, 1377786216239053, 1377786216879687, 1377786215982409, 1377786217536772]"
5506791971160888,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791992919921,"[1377786228202777, 1377786228261413, 1377786228211616, 1377786228211574, 1377786228343191]"
5506791979358985,"[1377786227740945, 1377786226163857, 1377786225411421, 1377786224898442, 1377786227351500]"
5506791990244444,"[1377786217538997, 1377786217539749, 1377786217542469, 1377786228209398, 1377786228235351]"
5506791996381957,"[1377786217542469, 1377786217539749, 1377786216539300, 1377786217292718, 1377786215676162]"
5506791974838999,"[1377786228184482, 1377786227645733, 1377786227540631, 1377786228205426, 1377786227413564]"
5506791963110264,"[1377786228127102, 1377786222241315, 1377786222078166, 1377786221136822, 1377786221168206]"
5506791965790871,"[1377786215504942, 1377786217540925, 1377786217544226, 1377786217828317, 1377786217574861]"
5506791996642497,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786226392303]"
5506791964818910,"[1377786228205426, 1377786228127102, 1377786228184482, 1377786228324662, 1377786228204335]"
5506791973332914,"[1377786228127102, 1377786228085111, 1377786228205426, 1377786228170718, 1377786228184482]"
5506791982293479,"[1377786228184482, 1377786228205426, 1377786228237216, 1377786228252887, 1377786228142333]"
5506791964186446,"[1377786219897055, 1377786217785194, 1377786220005538, 1377786220398598, 1377786220039010]"
5506791954160146,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791956271583,"[1377786225268077, 1377786223948029, -487510917343544, 1377786220980365, 1377786219182554]"
5506791996056964,"[1377786219897055, 1377786225103297, 1377786219904029, 1377786226392303, 1377786219978689]"
5506791952869579,"[1377786218992829, 1377786217794635, 1377786217605311, -253947406543160, 1377786217838924]"
5506791949958754,"[1377786228202777, 1377786228324662, 1377786227547783, 1377786228127102, 1377786228205426]"
5506791995754986,"[1377786215983914, 1377786218079919, 1377786215887693, 1377786216908181, 1377786217541698]"
5506791962679747,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786226392303]"
5129807093211812,"[1377786215504942, 1377786217544226, 1377786219085730, 1377786217540925, 1377786217828317]"
5506791992093035,"[1377786222180434, 1377786219230935, 1377786222227596, 1377786222165442, 1377786217522769]"
5506791974441348,"[1377786227547783, 1377786228290620, 1377786228324662, 1377786228202777, 1377786228205426]"
5506791954424476,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786226392303, 1377786228244009]"
5506791947627021,"[1377786220882687, 1377786228002821, 1377786227995828, 1377786226636022, 1377786228320146]"
